M�S;UNIDADE;ADMINISTRACAO REGIONAL;ALVARA;DESCRICAO;TIPO DA CONSTRUCAO;SQL/INCRA;CATEGORIA DE USO;ZONA DE USO;BAIRRO;AREA DA CONSTRUCAO;;PROPRIETARIO;AREA DO TERRENO;;ENDERECO;APROVACAO;FIRMA/DIRIGENTE TECNICO;RESPONSAVEL TECNICO;AUTOR PROJETO;RESPONSAVEL DA FIRMA;NUMERO DE BLOCOS;NUMERO DE UNIDADES;NUMERO DE PAVIMENTOS
Outubro;APROV 3;PINHEIROS / ITAIM BIBI;2004.31.210-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO SERVICO;00.015.068.0038-6;S2.1;Z8-CR1-I LIND. Z1;;0.00;M2;OCTAVIO PLINIO BOTELHO DO AMARAL;408.47;M2;AL GABRIEL MONTEIRO DA SILVA,1604;14/10/04;BRANDAO & MARMO ENGENHARIA LTDA;JOSE EDUARDO MARMO;ROCCO ARQUITETOS ASSOCIADOS S/C LTDA;FERNANDO BENTO VIDAL;001;;02
Outubro;APROV 3;PINHEIROS / ITAIM BIBI;2004.31.331-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO COMERCIAL;00.014.013.0033-2;C2.2;Z3-139;;0.00;M2;ALDO ANDREONI;255.00;M2;R PDE JOAO MANUEL,950;14/10/04;CARLOS EDUARDO NAKAZATO;;ANDRADE MORETTIN ARQUITETOS ASSOCIADOS;MARCELO HENNEBERG MORETTIN;002;;02
Outubro;APROV 3;PIRITUBA / JARAGUA;2004.31.492-00;CERTIFICADO DE CONCLUSAO;PREDIO INDUSTRIAL;00.106.254.0076-2;I2;Z2;PIRITUBA;0.00;M2;SPP AGAPRINT INDUSTRIAL E COMERCIAL LTDA.;24485.00;M2;AV MIGUEL DE CASTRO,944;15/10/04;JOSE ANDREA LANZILLOTTI;;JOSE ANDREA LANZILLOTTI;;;;
Outubro;APROV 3;PIRITUBA / JARAGUA;2004.32.404-00;RECONSIDERACAO DE DESPACHO DE CERTIFICADO DE CONCLUSAO;PREDIO INDUSTRIAL;00.124.147.0383-1;I2;Z6-002;PIRITUBA;0.00;M2;METALURGICA MAUSER IND. E COM. LTDA.;12180.96;M2;R BOAVENTURA PEREIRA,414;22/10/04;DECIO BAPTISTUCCI;;DECIO BAPTISTUCCI;;;;
Outubro;APROV 3;SANTO AMARO;2004.30.680-00;COMUNICACAO;PREDIO SERVICO;00.085.340.0021-2;S2.8;Z3-206;;0.00;M2;SILVINO RIBEIRO FERRARIA;0.00;M2;R BENTO BARBOSA,423;07/10/04;;;;;;;
Outubro;APROV 3;SANTO AMARO;2004.32.067-00;AUTO DE REGULARIZACAO;PREDIO COMERCIAL;00.087.164.0100-1;C2.8     - S2;Z3-206;;564.48;M2;JOSE ESTEVES D'AZEVEDO E REJANE MARIA FERRETTO D'AZEVEDO;427.75;M2;R FERNANDES MOREIRA,1019;20/10/04;;;;;;;
Outubro;APROV 3;SANTO AMARO;2004.33.636-00;CERTIFICADO DE MUDANCA DE USO;PREDIO INSTITUCIONAL;00.090.369.0052-2;E2.5;Z2;;0.00;M2;OSMANO NOGUEIRA;911.00;M2;R JOSE NEVES,477;29/10/04;;;;;;;
Outubro;APROV 3;SANTO AMARO;2004.33.639-00;COMUNICACAO;PREDIO INSTITUCIONAL;00.090.369.0052-2;E2.5;Z2;;0.00;M2;OSMANO NOGUEIRA;0.00;M2;R JOSE NEVES,477;29/10/04;;;;;;;
Outubro;APROV 3;SE;2004.32.932-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO SERVICO;00.006.044.0134-5;S2.1     - S1.7;Z8-200-096;;0.00;M2;DGT FILMES LTDA.;172.60;M2;R STO ANTONIO,1015;27/10/04;RICARDO RENAUD LISBOA VAN LANGENDONCK;;MARIA AUGUSTA NOGUEIRA VAN LANGENDONCK;;001;;04
Outubro;APROV 3;SANTANA;2004.30.001-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO INSTITUCIONAL;00.072.054.0023-6;E2.5;Z3-031;;204.00;M2;ASSOCIACAO DE DIVULGACAO BIBL.CULT.DO LAUZANE;498.12;M2;R LUIS ANTONIO DOS SANTOS,414;01/10/04;FERNANDO DA COSTA VASQUES;;FERNANDO DA COSTA VASQUES;;001;;01
Outubro;APROV 3;SANTANA;2004.30.675-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO SERVICO;00.070.236.0016-7;S2.1;Z8-CR1-I LIND. Z1;TUCURUVI;1016.50;M2;LUIZ CARLOS KECHICHIAN;560.00;M2;AV NOVA CANTAREIRA,2811;08/10/04;CARLOS EDUARDO DA SILVA;;CARLOS EDUARDO DA SILVA;;001;;02
Outubro;APROV 3;VILA MARIANA;2004.31.690-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO SERVICO;00.042.012.0075-2;S2.1;Z2;VILA MARIANA;50.63;M2;FUNDACAO PERSEU ABRAMO;1011.00;M2;R FRANCISCO CRUZ,234;16/10/04;JOEL PEREIRA FELIPE;;JOEL PEREIRA FELIPE;;002;;02
Outubro;APROV 3;VILA MARIANA;2004.32.047-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO SERVICO;00.041.164.0010-6;S2.1     - R1;Z3-187;;100.20;M2;OTAMA PARTICIPACOES S/C LTDA;144.90;M2;AL DOSARAPANES,851;14/10/04;EDEN MARCONI JUNIOR;;EDEN MARCONI JUNIOR;;001;;02
Outubro;APROV 3;VILA MARIANA;2004.32.963-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO SERVICO;00.042.127.0061-1;S2.1;Z2;;48.30;M2;JOAO CARLOS SIMOES E OUTRO;370.03;M2;R MIRASSOL,315;27/10/04;LAERCIO LICO JUNIOR;;LAERCIO LICO JUNIOR;;001;;02
Outubro;APROV 4;ARICANDUVA / VILA FORMOSA;2004.32.490-00;COMUNICACAO;PREDIO COMERCIAL;00.054.292.0001-8;C2.3;Z2;JARDIM ANALIA FRANCO;0.00;M2;ANALIA FRANCO COM E DES IMOB LTDA;0.00;M2;AV REG FEIJO,1739;23/10/04;ANTONIO CARLOS CUNHA MELLO RODRIGUES;;ANTONIO CARLOS CUNHA MELLO RODRIGUES;;;;
Outubro;APROV 4;ARICANDUVA / VILA FORMOSA;2004.32.864-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO COMERCIAL;00.056.018.0029-4;C2.3;Z8-CR4 LIND. Z2;VILA CARRAO;2603.50;M2;RINTER PARTICIPACOES S/C LTDA;21449.22;M2;R COMEN GIL PINHEIRO,463;27/10/04;RODRIGO AMAURY DE MEDEIROS;;RODRIGO AMAURY DE MEDEIROS;;002;;01
Outubro;APROV 4;BUTANTA;2004.25.951-01;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO COMERCIAL;00.101.277.0054-3;C2.3;Z8-CR2 LIND. Z18;CAXINGUI;1252.83;M2;CARREFOUR COMERCIO E INDUSTRIA LTDA;72124.42;M2;AV PROF FRANCISCO MORATO,2718;02/10/04;;;;;001;;04
Outubro;APROV 4;BUTANTA;2004.30.448-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.101.541.0015-2;R303;Z2;;823.85;M2;INDUSBANK ENGENHARIA E COMERCIO LTDA;602.00;M2;R PRADO VALADARES,200;07/10/04;JOAO MIRANDA LOURO;;JOAO MIRANDA LOURO;;001;009;02
Outubro;APROV 4;BUTANTA;2004.30.773-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.123.157.0023-9;R303;Z1-014;JARDIM LEONOR.-;6256.47;M2;CASA DO IMOVEL CONSULTORIA EMPR. IMOB. LTDA;4021.40;M2;AV MORUMBI,4600;09/10/04;BKO ENGENHARIA E COMERCIO LTDA;MAURICIO LINN BIANCHI.;ROCCO ARQUITETOS ASSOCIADOS S/C LTDA;VASCO MIGUEL ANDRADE LOPES;010;001;03
Outubro;APROV 4;BUTANTA;2004.31.521-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.123.227.0034-6;R303;Z2;VILA IRMA.-;1459.68;M2;ELLIPSE EMPREENDIMENTOS E INCORPORACAO;1531.70;M2;R THEO DUTRA,85B;14/10/04;HERMINIO REIS SANTOS;;HERMINIO REIS SANTOS;;001 - 002;009 - 001;03 - 03
Outubro;APROV 4;CAMPO LIMPO;2004.30.074-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.168.055.0009-4;R303;Z2;VILA PIRAJUSSARA;931.92;M2;ANTONIO CARLOS VERTUANE DA SILVA;936.00;M2;R DOMINGOS BICUDO,433;05/10/04;SONIA REGINA MATIAS DE PINA LUERSEN;;SONIA REGINA MATIAS DE PINA LUERSEN;;008;;02
Outubro;APROV 4;CAMPO LIMPO;2004.31.639-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.122.075.0171-9;R303;Z2;;1218.60;M2;ALEXANDRE MURAD NETO;2197.04;M2;R JOVINO MOUZINHO DE PONTES,90;15/10/04;ANDRE JORGE MOLNAR;;JOAO GILBERTO SASPADINI JUNIOR;;002 - 002;007 - 003;02 - 02
Outubro;APROV 4;ERMELINO MATARAZZO;2004.31.423-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO SERVICO;00.111.181.0245-1;S2.8;Z2;SAO MIGUEL PTA.;205.84;M2;ESPOLIO DE DOUGLAS ARRUDA;1353.43;M2;AV S MIGUEL,6060;14/10/04;KARIN MICHELLE DORO PAZZINI;;KARIN MICHELLE DORO PAZZINI;;001;;02
Outubro;APROV 4;ERMELINO MATARAZZO;2004.33.850-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;PREDIO RESIDENCIAL;00.111.392.0045-2;R303;Z2;;1080.13;M2;GIUSEPPINA TEREZA REGINATO ZANCANARO E OUTROS;762.50;M2;R BELEM DE SAO FRANCISCO,99999;26/10/04;HUDSON GONCALVES ANDRADE;;HUDSON GONCALVES ANDRADE;;002;012;03
Outubro;APROV 4;FREGUESIA DO O;2003.30.011-01;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO RESIDENCIAL;00.104.089.0068-6;R303;Z3-034;;858.80;M2;AURIVALDO MOLINA;1347.00;M2;R MANUEL MARQUES DOS SANTOS,30;22/10/04;AURIVALDO MOLINA;;AURIVALDO MOLINA;;002;012;02
Outubro;APROV 4;FREGUESIA DO O;2004.30.220-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO SERVICO;00.104.067.0187-2;S2.8;Z2;FREGUESIA DO O;0.00;M2;HELIO DE FREITAS CANDELARIA E OUTROS;0.00;M2;AV MIN PETRONIO PORTELA,885;05/10/04;JOSE CARLOS ABIAD;;JOSE CARLOS ABIAD;;001;;02
Outubro;APROV 4;IPIRANGA;2004.32.248-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO COMERCIAL;00.048.433.0001-2;C2.3;Z2;JARDIM DA SAUDE;2343.98;M2;PLAZA SHOPPPING EMPR LTDA E OUTROS;21287.00;M2;PC LEONOR KAUPA,100;21/10/04;BOTTI RUBIN ARQUITETOS ASSOCIADOS LTDA;ALBERTO RUBENS BOTTI;BOTTI RUBIN ARQUITETOS ASSOCIADOS LTDA;ALBERTO RUBENS BOTTI;001;;05
Outubro;APROV 4;ITAQUERA;2004.31.671-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;PREDIO COMERCIAL;00.114.262.0001-2;C2.3;Z2;;4008.70;M2;OSWALDO KAZUMI TAKATA E OUTRO;3766.39;M2;AV PIRES DO RIO,4342;15/10/04;CLAUDIO HIROSHI TAKATA;;MARIO CELSO DE LIMA GRANATO;;001;;02
Outubro;APROV 4;LAPA;2004.30.774-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO COMERCIAL;00.079.700.0001-0;C2.3;Z2;PARQUE CONTINENTAL;0.00;M2;URBANIZADORA CONTINENTAL S/A COM. EMPREEND. E PART.;42612.00;M2;AV LEAO MACHADO,100;09/10/04;MARA LYSE PEREIRA DINIZ;;MARA LYSE PEREIRA DINIZ;;001;;06
Outubro;APROV 4;LAPA;2004.32.205-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;PREDIO RESIDENCIAL;00.021.105.0138-3;R303;Z18-015;;1499.30;M2;VILA CAETES EMPREENDIMENTO IMOBILIARIO LTDA;870.00;M2;R CAETES,801;21/10/04;MARCELO SCHVARTZ;;MARCELO SCHVARTZ;;;;
Outubro;APROV 4;LAPA;2004.32.866-00;RECONSIDERACAO DE DESPACHO DE CERTIFICADO DE MUDANCA DE USO;PREDIO SERVICO;00.012.117.0015-1;S2.1;Z2;;0.00;M2;RUTH MARIA MULLER BRACCO;295.00;M2;R VALDIR NIEMEYER,98;27/10/04;;;;;;;
Outubro;APROV 4;LAPA;2004.33.181-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE EDI-FICACAO NOVA;PREDIO SERVICO;00.199.049.0007-7;S2.8;Z2;JD MARISA;198.65;M2;MARCELO MARTINS TRAVASSOS DA ROSA E OUTRA;354.92;M2;R CANASTRA,17;27/10/04;SERGIO PAULO DOS SANTOS;;SERGIO PAULO DOS SANTOS;;001;;02
Outubro;APROV 4;VILA MARIA / VILA GUILHERME;2004.31.408-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.304.016.0091-1;R303;Z2;;1383.47;M2;CLEDIR MARTINS GIORA E OUTROS;1113.00;M2;R IDA DA SILVA,43;14/10/04;ANTONIO HENRIQUE LICO GONCALVES;;ANTONIO HENRIQUE LICO GONCALVES;;001;010;03
Outubro;APROV 4;VILA MARIA / VILA GUILHERME;2004.32.303-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO COMERCIAL;00.304.093.0090-7;C2.3;Z4-011;VILA GUILHERME;29950.48;M2;ZAMPROGNA S/A IMP COM E IND E OUTRO;14602.42;M2;AV JOAQUINA RAMALHO,340;22/10/04;EDUARDO BANDEIRA DE MELLO LATERZA;;EDUARDO BANDEIRA DE MELLO LATERZA;;001;;03
Outubro;APROV 4;SAO MIGUEL PAULISTA;2004.31.635-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.112.398.0172-5;R303;Z2;VL JACUI;733.10;M2;PRO PARAISO BR EMPREENDIMENTO IMOBILIARIO LTDA;860.00;M2;R JOAO FELISBERTO MOREIRA,465;15/10/04;FRANCISCO JOSE DA CRUZ;;FRANCISCO JOSE DA CRUZ;;006;012;02
Outubro;APROV 4;PENHA;2004.32.487-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.058.020.0006-6;R303;Z2;;505.67;M2;ADILSON LOPES DA ROCHA E OUTRO;500.00;M2;R ATUAI,775;23/10/04;FABIO LOMEU BASTOS;;FABIO LOMEU BASTOS;;002;005;03
Outubro;APROV 4;PENHA;2004.32.860-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.061.157.0023-1;R303;Z2;;398.68;M2;ESPOLIO DE JULIO  BOTELHO;400.00;M2;R FRANCISCO COIMBRA,760;27/10/04;JORGE LUIZ CAPELO;;JORGE LUIZ CAPELO;;001;003;02
Outubro;APROV 4;PINHEIROS / ITAIM BIBI;2004.30.046-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.096.014.0028-1;R303;Z8-CR6 LIND. Z1;BOACAVA;3079.86;M2;GUSTAVO SETTI;2700.57;M2;AV PDE PEREIRA DE ANDRADE,342;02/10/04;PATRICIA TASSINARI FARAGONE EUGENIO;;PATRICIA TASSINARI FARAGONE EUGENIO;;005;001;03
Outubro;APROV 4;PINHEIROS / ITAIM BIBI;2004.32.859-00;AUTO DE REGULARIZACAO;PREDIO COMERCIAL;00.083.193.0489-1;C2.3;Z8-CR3 LIND. Z1;;32451.76;M2;MONA GUY CICUREL E OUTRO;5968.95;M2;AV BRIG FARIA LIMA,1912;27/10/04;;;;;;;
Outubro;APROV 4;PINHEIROS / ITAIM BIBI;2004.32.863-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO COMERCIAL;00.299.081.0013-9;C2.2;Z3-234;;179.25;M2;TEREZA MARIA G. GOMIERO E OUTROS;400.00;M2;R GOMES DE CARVALHO,1165;27/10/04;AIDA MARTINS CASIMIRO VARUZZI;;AIDA MARTINS CASIMIRO VARUZZI;;001;;02
Outubro;APROV 4;PINHEIROS / ITAIM BIBI;2004.32.876-00;COMUNICACAO;PREDIO COMERCIAL;00.096.127.0235-7;C2.3     - S2.1;Z8-040/02;;0.00;M2;CLEA ROSA D'ANDREA MALAGRINO E OUTROS;0.00;M2;AV DASNACOES UNIDAS,4777;26/10/04;;;;;;;
Outubro;APROV 4;PINHEIROS / ITAIM BIBI;2004.33.085-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO COMERCIAL;00.299.035.0553-1;C2.2;Z4-052;;20.52;M2;ESPOLIO DE AUGUSTO DE ARRUDA BOTELHO FILHO;400.00;M2;R HELENA,166;26/10/04;EDUARDO TAUNAY FERREIRA;;REGINA PEREIRA BARRETO DINIZ JUNQUEIRA;;001;;02
Outubro;APROV 4;PIRITUBA / JARAGUA;2004.31.405-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO COMERCIAL;00.190.060.0045-1;C2.3;Z2;PARADA DE TAIPAS;1909.12;M2;ROYAL BRASIL ADMINIST. EMPREENDI. LTDA;3850.00;M2;AV ELISIO TEIXEIRA LEITE,7727;14/10/04;MARIO CELSO DE LIMA GRANATO;;MARIO CELSO DE LIMA GRANATO;;001;;02
Outubro;APROV 4;SANTO AMARO;2000.37.819-02;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO COMERCIAL;00.085.647.0294-0;C2.3     - S2.1;Z6-037;BROOKLIN;46153.17;M2;MULTISHOPPING EMPREENDIMENTOS IMOBILIARIOS SA_E OUTROS;56474.86;M2;AV ROQUE PETRONI JUNIOR,1089;19/10/04;LUIZ FELIPE AFLALO HERMAN;;LUIZ FELIPE AFLALO HERMAN;;001 - 001;;17 - 07
Outubro;APROV 4;SANTO AMARO;2003.35.003-01;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO RESIDENCIAL;00.088.221.0008-5;R303;Z1-022;;1176.61;M2;SANDRA LOREEN KFOURI;3480.00;M2;R MIRANDA GUERRA,40;02/10/04;TATIANA MARTINS FERREIRA SAMARA LEVORIN;;TATIANA MARTINS FERREIRA SAMARA LEVORIN;;003;;02
Outubro;APROV 4;SANTO AMARO;2004.29.814-01;APOSTILAMENTO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.088.259.0113-5;R303;Z1-022;SANTO AMARO;14514.94;M2;ESPOLIO DE ALFONSO MARTIN ESCUDERO;12832.97;M2;R DA FRATERNIDADE,775;08/10/04;;;;;001 - 013;;02 - 02
Outubro;APROV 4;SANTO AMARO;2004.29.820-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.088.259.0113-5;R303;Z1-022;SANTO AMARO;14944.37;M2;ESPOLIO DE ALFONSO MARTIN ESCUDERO;13987.69;M2;R DA FRATERNIDADE,775;01/10/04;ALEXANDRE DE MOURA;;ALEXANDRE DE MOURA;;016;001;02
Outubro;APROV 4;SANTO AMARO;2004.32.488-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO RESIDENCIAL;00.086.079.0005-6;R303;Z1-022;BROOKLIN;909.53;M2;GERALDO TASSINARI;1000.00;M2;R CONSTANTINO DE SOUSA,1894;23/10/04;CARLOS EDUARDO FERRARO;;CAROLINA HAGUIARA CERVELLINI;;004;001;02
Outubro;APROV 4;SANTO AMARO;2004.33.481-00;RECONSIDERACAO DE DESPACHO DE AUTO DE REGULARIZACAO;PREDIO COMERCIAL;00.090.247.0008-6;C3.1;Z6-047;STO AMARO;23242.58;M2;SPAL IND. BRASILEIRA DE BEBIDAS S/A;38007.00;M2;AV ENG ALBERTO DE ZAGOTTIS,352;27/10/04;;;;;;;
Outubro;APROV 4;SE;2003.07.805-01;PROJETO MODIFICATIVO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAONOVA;PREDIO RESIDENCIAL;00.035.025.0115-7;R303;Z2;;776.60;M2;JOAO STORTI E OUTROS;604.96;M2;R OLIVEIRA LIMA,44;16/10/04;ANDREA ROSANY MANENTE ALVARENGA;;ANDREA ROSANY MANENTE ALVARENGA;;001 - 001;004 - 002;02 - 02
Outubro;APROV 4;VILA MARIANA;2004.32.738-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO COMERCIAL;00.309.064.0039-1;C2.3     - S2.3;Z2;;4390.54;M2;FERNANDO URBANO BAPTISTA E OUTRO;9810.24;M2;AV PROF ABRAAO DE MORAIS,825;26/10/04;JULIO MATUSHITA;;MARCELO AYRES MONTEIRO;;002;;02
Outubro;APROV 5;BUTANTA;2004.31.013-00;RECONSIDERACAO DE DESPACHO DE ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO INSTITUCIONAL;00.123.128.0001-1;E3.2;Z8-AV8-023;MORUMBI;19372.71;M2;SAO PAULO FUTEBOL CLUBE;155198.88;M2;PC ROBERTO GOMES PEDROSA,SN;05/10/04;METODO ENGENHARIA S/A;LUIZ ANTONIO NASCIMENTO MARIA;MASSASHI RUY OHTAKE;;;;
Outubro;APROV 5;CAMPO LIMPO;2004.32.413-00;AUTO DE REGULARIZACAO;PREDIO RESIDENCIAL;00.166.074.0069-7;R302;Z2;;126.33;M2;CARLOS MASSAO OZONO;22620.00;M2;R ALM LUIS PENIDO BURNIER,140;22/10/04;;;;;;;
Outubro;APROV 5;CAPELA DO SOCORRO;2004.33.344-00;RECONSIDERACAO DE DESPACHO DE COMUNICACAO;PREDIO SERVICO;00.093.069.0002-3;S2.1;Z3-228;;0.00;M2;MILLA FAYAD SAAB E OUTROS;0.00;M2;AV DE PINEDO,1100;29/10/04;;;;;;;
Outubro;APROV 5;IPIRANGA;2002.46.490-02;APOSTILAMENTO DE ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO INSTITUCIONAL;00.049.089.0013-2;E2.5;Z3-193;;768.68;M2;CENTRO DE ASSISTENCIA SOCIAL SAO VICENTE DE PAULO;1300.00;M2;R ELBA,867;28/10/04;;;;;002;;02
Outubro;APROV 5;JABAQUARA;2004.33.346-00;RECONSIDERACAO DE DESPACHO DE AUTO DE REGULARIZACAO;PREDIO SERVICO;00.047.193.0156-8;S2.1;Z3-210;JABAQUARA;1608.50;M2;BANCO BRADESCO S.A;4159.45;M2;AV ENG ARMANDO DE ARRUDA PEREIRA,657;29/10/04;;;;;;;
Outubro;APROV 5;LAPA;2004.33.348-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO COMERCIAL;00.099.036.0052-6;C2.1     - S2.2;Z2;;1289.58;M2;CARLOS DOS SANTOS FERREIRA E OUTROS;1293.88;M2;AV ERMANO MARCHETTI,909;29/10/04;MASAHARU HAGIHARA;;MASAHARU HAGIHARA;;001;001;03
Outubro;APROV 5;VILA MARIA / VILA GUILHERME;2004.33.786-00;AUTO DE REGULARIZACAO;PREDIO RESIDENCIAL;00.065.128.0017-6;R1       - S2.8;Z2;;460.75;M2;JOAO THEODORO DO MASCIMENTO FILHO;298.52;M2;AV DASGUEIXAS,346;27/10/04;;;;;;;
Outubro;APROV 5;MOOCA;2004.30.278-00;ALVARA DE APROVACAO DE EDIFICACAO NOVA;PREDIO INSTITUCIONAL;00.032.026.0034-6;E3.3;Z2;;10284.30;M2;INAL INTERAUDIOVISAO LABORATORIO E EMP.LTDA E OUTROS;1796.82;M2;R LITUANIA,232;05/10/04;NELSON TATARANNI JUNIOR;;OZEKI E IANAZE ARQUITETOS LTDA;;001;;12
Outubro;APROV 5;MOOCA;2004.32.371-00;CERTIFICADO DE MUDANCA DE USO;PREDIO SERVICO;00.054.041.0011-7;S2.6;Z8-200-107;TATUAPE;0.00;M2;MIRELLA PELLIZZON;298.00;M2;R TIJUCO PRETO,1647;20/10/04;;;;;;;
Outubro;APROV 5;MOOCA;2004.32.373-00;COMUNICACAO;PREDIO SERVICO;00.054.041.0011-7;S2.6;Z8-200-107;TATUAPE;0.00;M2;MIRELLA PELLIZZON;0.00;M2;R TIJUCO PRETO,1647;20/10/04;;;;;;;
Outubro;APROV 5;MOOCA;2004.32.407-00;ALVARA DE APROVACAO E EXECUCAO DE EDIFICACAO NOVA;PREDIO INSTITUCIONAL;00.062.047.0052-9;E2.5;Z3-093;TATUAPE;325.08;M2;ASSOCIACAO BIBLICA E CULTURAL DE GUARULHOS;738.87;M2;R MATEUS GOMES,65;21/10/04;INACIO CERQUEIRA SANTOS;;INACIO CERQUEIRA SANTOS;;001;;01
Outubro;APROV 5;MOOCA;2004.32.415-00;AUTO DE REGULARIZACAO;PREDIO SERVICO;00.032.003.0024-8;S2;Z3-135;;217.39;M2;JORGE TUCAKOV;219.80;M2;R PASCOAL MOREIRA,183;22/10/04;;;;;;;
Outubro;APROV 5;PENHA;2004.32.265-00;AUTO DE REGULARIZACAO;PREDIO SERVICO;00.058.158.0054-6;S2       - R1;Z19-004;;485.69;M2;ANGELO AGUIAR DIAS;274.20;M2;R JOSE MANSO,192;20/10/04;;;;;;;
Outubro;APROV 5;PENHA;2004.32.767-00;AUTO DE REGULARIZACAO;PREDIO SERVICO;00.059.149.0011-5;S3.2     - R1;Z2;PENHA;259.68;M2;CLAUDILENA FERREIRA DA SILVA;500.00;M2;R PANGAUA,820;22/10/04;;;;;;;
Outubro;APROV 5;SANTO AMARO;2004.31.535-00;ALVARA DE APROVACAO E EXECUCAO DE REFORMA;PREDIO SERVICO;00.085.438.0028-5;S2.6     - E3.1;Z2;;12192.14;M2;JOAO CARLOS DI GENIO;3251.40;M2;R S SEBASTIAO,731;16/10/04;OSWALDO PEREIRA BARBOSA;;SILVIA DI GENIO BARBOSA;;001 - 001;;09 - 13
Outubro;APROV 5;SE;2004.32.266-00;ALVARA DE EXECUCAO DE EDIFICACAO NOVA;PREDIO INSTITUCIONAL;00.038.018.0343-0;E4       - E3.1;Z3-238;;0.00;M2;JOAO CARLOS DI GENIO;0.00;M2;R VERGUEIRO,1109;20/10/04;MV ARQUITETOS ASSOCIADOS S/C LTDA;OSWALDO PEREIRA BARBOSA;;;;;
